uid,site_clean,date,lat_gda94,lon_gda94,bio_b_kg1ha,bio_br_kg1ha,bio_l_kg1ha,bio_r_kg1ha,bio_s_kg1ha,bio_t_kg1ha,bio_w_kg1ha,bio_agb_kg1ha,c_agb_kg1ha,c_b_kg1ha,c_br_kg1ha,c_l_kg1ha,c_r_kg1ha,c_s_kg1ha,c_t_kg1ha,c_w_kg1ha,mean_afsm,min_afsm,max_afsm,mean_afyn,min_afyn,max_afyn,mean_agap,min_agap,max_agap,mean_apos,min_apos,max_apos,mean_ario,min_ario,max_ario,mean_dfsm,min_dfsm,max_dfsm,mean_dfyn,min_dfyn,max_dfyn,mean_dgap,min_dgap,max_dgap,mean_dpos,min_dpos,max_dpos,mean_drio,min_drio,max_drio,mean_lfsm,min_lfsm,max_lfsm,mean_lfyn,min_lfyn,max_lfyn,mean_lgap,min_lgap,max_lgap,mean_lpos,min_lpos,max_lpos,mean_lrio,min_lrio,max_lrio,dr_aavg,dr_amed,dr_asii,dr_asum,dr_davg,dr_dmed,dr_dsii,dr_dsum,dr_mavg,dr_mmed,dr_msum,dr_wavg,dr_wmed,dr_wsii,dr_wsum,ma_aavg,ma_amed,ma_asii,ma_asum,ma_davg,ma_dmed,ma_dsii,ma_dsum,ma_mavg,ma_mmed,ma_msum,ma_wavg,ma_wmed,ma_wsii,ma_wsum,tx_aavg,tx_amed,tx_asii,tx_asum,tx_davg,tx_dmed,tx_dsii,tx_dsum,tx_mavg,tx_mmed,tx_msum,tx_wavg,tx_wmed,tx_wsii,tx_wsum,rx_aavg,rx_amed,rx_asii,rx_asum,rx_davg,rx_dmed,rx_dsii,rx_dsum,rx_mavg,rx_mmed,rx_msum,rx_wavg,rx_wmed,rx_wsii,rx_wsum,b1_hsd_min,b1_hsd_max,b1_hsd_mean,b1_hsd_std,b1_hsd_med,b1_hsd_p25,b1_hsd_p50,b1_hsd_p75,b1_hsd_p95,b1_hsd_p99,b1_hmc_min,b1_hmc_max,b1_hmc_mean,b1_hmc_std,b1_hmc_med,b1_hmc_p25,b1_hmc_p50,b1_hmc_p75,b1_hmc_p95,b1_hmc_p99,b1_hcv_min,b1_hcv_max,b1_hcv_mean,b1_hcv_std,b1_hcv_med,b1_hcv_p25,b1_hcv_p50,b1_hcv_p75,b1_hcv_p95,b1_hcv_p99,b1_h99_min,b1_h99_max,b1_h99_mean,b1_h99_std,b1_h99_med,b1_h99_p25,b1_h99_p50,b1_h99_p75,b1_h99_p95,b1_h99_p99,b1_h25_min,b1_h25_max,b1_h25_mean,b1_h25_std,b1_h25_med,b1_h25_p25,b1_h25_p50,b1_h25_p75,b1_h25_p95,b1_h25_p99,b1_dp1fm_min,b1_dp1fm_max,b1_dp1fm_mean,b1_dp1fm_std,b1_dp1fm_med,b1_dp1fm_p25,b1_dp1fm_p50,b1_dp1fm_p75,b1_dp1fm_p95,b1_dp1fm_p99,b2_dp1fm_min,b2_dp1fm_max,b2_dp1fm_mean,b2_dp1fm_std,b2_dp1fm_med,b2_dp1fm_p25,b2_dp1fm_p50,b2_dp1fm_p75,b2_dp1fm_p95,b2_dp1fm_p99,b3_dp1fm_min,b3_dp1fm_max,b3_dp1fm_mean,b3_dp1fm_std,b3_dp1fm_med,b3_dp1fm_p25,b3_dp1fm_p50,b3_dp1fm_p75,b3_dp1fm_p95,b3_dp1fm_p99,b1_dbifm_min,b1_dbifm_max,b1_dbifm_mean,b1_dbifm_std,b1_dbifm_med,b1_dbifm_p25,b1_dbifm_p50,b1_dbifm_p75,b1_dbifm_p95,b1_dbifm_p99,b2_dbifm_min,b2_dbifm_max,b2_dbifm_mean,b2_dbifm_std,b2_dbifm_med,b2_dbifm_p25,b2_dbifm_p50,b2_dbifm_p75,b2_dbifm_p95,b2_dbifm_p99,b3_dbifm_min,b3_dbifm_max,b3_dbifm_mean,b3_dbifm_std,b3_dbifm_med,b3_dbifm_p25,b3_dbifm_p50,b3_dbifm_p75,b3_dbifm_p95,b3_dbifm_p99,b4_dbifm_min,b4_dbifm_max,b4_dbifm_mean,b4_dbifm_std,b4_dbifm_med,b4_dbifm_p25,b4_dbifm_p50,b4_dbifm_p75,b4_dbifm_p95,b4_dbifm_p99,b5_dbifm_min,b5_dbifm_max,b5_dbifm_mean,b5_dbifm_std,b5_dbifm_med,b5_dbifm_p25,b5_dbifm_p50,b5_dbifm_p75,b5_dbifm_p95,b5_dbifm_p99,b6_dbifm_min,b6_dbifm_max,b6_dbifm_mean,b6_dbifm_std,b6_dbifm_med,b6_dbifm_p25,b6_dbifm_p50,b6_dbifm_p75,b6_dbifm_p95,b6_dbifm_p99,dbifman_psB1a,dbifman_psB2a,dbifman_psB3a,dbifman_psB4a,dbifman_psB5a,dbifman_psB6a,dbifman_r32,dbifman_r42,dbifman_r43,dbifman_r52,dbifman_r53,dbifman_r54,dbifman_r62,dbifman_r63,dbifman_r64,dbifman_r65,dbifman_GSAVI,dbifman_GNDVI,dbifman_CVI,dbifman_NDGI,dbifman_RI,dbifman_NBR,dbifman_NDII,dbifman_GDVI,dbifman_MSAVI,dbifman_DVI,dbifman_SAVI,dbifman_NDVI,dbifman_MSR,b1_wfp_dry_min,b1_wfp_dry_max,b1_wfp_dry_mean,b1_wfp_dry_std,b1_wfp_dry_med,b1_wfp_dry_p25,b1_wfp_dry_p50,b1_wfp_dry_p75,b1_wfp_dry_p95,b1_wfp_dry_p99,b1_wdc_dry_major,b1_wdc_dry_minor,b1_n17_dry_major,b1_n17_dry_minor,b1_fdc_dry_major,b1_fdc_dry_minor,b1_ccw_dry_min,b1_ccw_dry_max,b1_ccw_dry_mean,b1_ccw_dry_std,b1_ccw_dry_med,b1_ccw_dry_p25,b1_ccw_dry_p50,b1_ccw_dry_p75,b1_ccw_dry_p95,b1_ccw_dry_p99,b1_dp1fm_dry_min,b1_dp1fm_dry_max,b1_dp1fm_dry_mean,b1_dp1fm_dry_std,b1_dp1fm_dry_med,b1_dp1fm_dry_p25,b1_dp1fm_dry_p50,b1_dp1fm_dry_p75,b1_dp1fm_dry_p95,b1_dp1fm_dry_p99,b2_dp1fm_dry_min,b2_dp1fm_dry_max,b2_dp1fm_dry_mean,b2_dp1fm_dry_std,b2_dp1fm_dry_med,b2_dp1fm_dry_p25,b2_dp1fm_dry_p50,b2_dp1fm_dry_p75,b2_dp1fm_dry_p95,b2_dp1fm_dry_p99,b3_dp1fm_dry_min,b3_dp1fm_dry_max,b3_dp1fm_dry_mean,b3_dp1fm_dry_std,b3_dp1fm_dry_med,b3_dp1fm_dry_p25,b3_dp1fm_dry_p50,b3_dp1fm_dry_p75,b3_dp1fm_dry_p95,b3_dp1fm_dry_p99,b1_dbifm_dry_std,b1_dbifm_dry_med,b1_dbifm_dry_p25,b1_dbifm_dry_p50,b1_dbifm_dry_p75,b1_dbifm_dry_p95,b1_dbifm_dry_p99,b2_dbifm_dry_min,b2_dbifm_dry_max,b2_dbifm_dry_mean,b2_dbifm_dry_std,b2_dbifm_dry_med,b2_dbifm_dry_p25,b2_dbifm_dry_p50,b2_dbifm_dry_p75,b2_dbifm_dry_p95,b2_dbifm_dry_p99,b3_dbifm_dry_min,b3_dbifm_dry_max,b3_dbifm_dry_mean,b3_dbifm_dry_std,b3_dbifm_dry_med,b3_dbifm_dry_p25,b3_dbifm_dry_p50,b3_dbifm_dry_p75,b3_dbifm_dry_p95,b3_dbifm_dry_p99,b4_dbifm_dry_min,b4_dbifm_dry_max,b4_dbifm_dry_mean,b4_dbifm_dry_std,b4_dbifm_dry_med,b4_dbifm_dry_p25,b4_dbifm_dry_p50,b4_dbifm_dry_p75,b4_dbifm_dry_p95,b4_dbifm_dry_p99,b5_dbifm_dry_min,b5_dbifm_dry_max,b5_dbifm_dry_mean,b5_dbifm_dry_std,b5_dbifm_dry_med,b5_dbifm_dry_p25,b5_dbifm_dry_p50,b5_dbifm_dry_p75,b5_dbifm_dry_p95,b5_dbifm_dry_p99,b6_dbifm_dry_min,b6_dbifm_dry_max,b6_dbifm_dry_mean,b6_dbifm_dry_std,b6_dbifm_dry_med,b6_dbifm_dry_p25,b6_dbifm_dry_p50,b6_dbifm_dry_p75,b6_dbifm_dry_p95,b6_dbifm_dry_p99,dbifmdry_psB1a,dbifmdry_psB2a,dbifmdry_psB3a,dbifmdry_psB4a,dbifmdry_psB5a,dbifmdry_psB6a,dbifmdry_r32,dbifmdry_r42,dbifmdry_r43,dbifmdry_r52,dbifmdry_r53,dbifmdry_r54,dbifmdry_r62,dbifmdry_r63,dbifmdry_r64,dbifmdry_r65,dbifmdry_GSAVI,dbifmdry_GNDVI,dbifmdry_CVI,dbifmdry_NDGI,dbifmdry_RI,dbifmdry_NBR,dbifmdry_NDII,dbifmdry_GDVI,dbifmdry_MSAVI,dbifmdry_DVI,dbifmdry_SAVI,dbifmdry_NDVI,dbifmdry_MSR
82,NT001.2011,20110523,-13.94519607911641,131.20957667827636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,4.0,6.0,0.0,0.0,0.0,5.587499976158142,3.75,7.0,0.1618193369358778,0.14108029007911682,0.1947001963853836,0.19791666604578487,0.1666666716337204,0.25,3.75,3.0,5.0,0.0,0.0,0.0,7.71875,4.0,10.5,0.13305136281996965,0.11031211167573927,0.16915340721607208,0.15625000186264515,0.125,0.2083333283662796,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,0.07667037099599837,0.07667037099599837,0.07667037099599837,0.0833333358168602,0.0833333358168602,0.0833333358168602,3286.7075000000004,3279.89,1.0559637521430338,1224.8999999999824,3276.5,3276.5,1.0,0.0,0.0,0.0,0.0,3293.9985714285717,3290.66,0.6046674364088077,1224.8999999999824,11.935833333333335,3290.7,0.4181968395820241,1432.3000000000006,5.9460000000000015,3281.69,0.34968045745038673,297.2999999999998,1.31,3277.85,39.3,16.214285714285715,3292.11,0.09845185651353053,1135.0000000000007,102.82333333333335,3378.63,0.053057563674479495,12338.799999999988,98.134,3374.5,0.054994191615546084,4906.699999999999,29.05666666666667,3305.8,871.7,106.17285714285715,3382.34,0.040315465538484654,7432.099999999998,128.86083333333335,3403.735,0.2549326469770359,15463.3,91.60800000000002,3365.35,0.07415946205571564,4580.4,28.55666666666667,3303.75,856.7000000000003,155.47000000000003,3433.61,0.10962151632377397,10882.900000000003,101.57283020019531,102.9364013671875,102.30742645263672,0.4304002754021228,102.35419464111328,102.02438354492188,102.35419464111328,102.58570861816406,102.90632019042968,102.93038513183596,105.0710220336914,107.17825317382812,105.90778011745876,0.6937050788967059,105.6092758178711,105.50851440429688,105.6092758178711,106.46753692626952,106.9954071044922,107.14168395996091,130.00653076171878,146.82928466796875,140.77176581488717,5.839179898462647,142.61801147460938,141.76077270507812,142.61801147460938,144.6405029296875,146.26536865234374,146.71650146484376,107.79693603515624,112.15592193603516,110.21454026963976,1.4422946220070003,110.272216796875,108.95033264160156,110.272216796875,111.47702026367188,111.9650680541992,112.11775115966795,103.32864379882812,104.93806457519531,104.36626773410372,0.4875683434632884,104.48302459716795,104.01673889160156,104.48302459716795,104.71086883544922,104.90597229003909,104.93164611816404,7.0,14.0,10.666666666666666,2.0,11.0,9.0,11.0,12.0,13.2,13.84,57.0,71.0,64.0,4.666666666666667,63.0,60.0,63.0,68.0,70.6,70.92,16.0,31.0,23.66666666666667,4.8074017006186525,25.0,19.0,25.0,26.0,30.2,30.84,309.0,459.0,376.5555555555555,50.34130424989253,368.0,346.0,368.0,420.0,450.6,457.32000000000005,652.0,835.0,735.8888888888887,64.21741619848838,734.0,663.0,734.0,798.0,821.8,832.36,708.0,998.0,879.2222222222224,98.32347722105595,886.0,829.0,886.0,971.0,997.6,997.92,2538.0,3042.0,2722.1111111111113,157.06859396415484,2691.0,2586.0,2691.0,2794.0,2986.0,3030.8,2487.0,2968.0,2772.4444444444453,131.71443109251427,2790.0,2734.0,2790.0,2829.0,2937.2,2961.84,1430.0,1877.0,1721.666666666667,128.28960293890626,1755.0,1667.0,1755.0,1798.0,1856.2,1872.84,376.5555555555555,735.8888888888887,879.2222222222224,2722.1111111111113,2772.4444444444453,1721.666666666667,11947758,36990790,30960445,37674770,31532921,10184906,23395742,19581701,6324748,6209923,3524299,5747758,44289657,-892193,892193,2252982,-91008,1987000,2950283,1843000,3214161,5118023,7597445,57.0,77.0,68.22222222222223,6.124228346453631,69.0,66.0,69.0,72.0,76.6,76.91999999999999,3.0,4.0,3.0,3.0,3.0,4.0,79.0,93.0,87.33333333333331,4.371625682868,88.0,86.0,88.0,90.0,93.0,93.0,7.0,12.0,10.333333333333334,1.6329931618554518,11.0,9.0,11.0,12.0,12.0,12.0,53.0,71.0,62.55555555555557,5.599823630379626,63.0,60.0,63.0,66.0,70.6,70.92,18.0,34.0,25.66666666666667,5.033222956847166,25.0,23.0,25.0,30.0,32.8,33.76,61.768384577657,384.0,346.0,384.0,458.0,470.4,476.48,652.0,874.0,760.3333333333335,71.4049484746447,762.0,730.0,762.0,802.0,858.4,870.88,708.0,1090.0,922.5555555555555,117.11163820248241,971.0,886.0,971.0,997.0,1053.1999999999996,1082.64,2473.0,2902.0,2633.8888888888887,132.07274463924495,2586.0,2538.0,2586.0,2691.0,2858.8,2893.36,2487.0,2978.0,2777.777777777778,134.37904745555286,2816.0,2734.0,2816.0,2829.0,2943.2,2971.04,1430.0,1935.0,1743.2222222222226,147.1558340881286,1755.0,1667.0,1755.0,1849.0,1911.8,1930.36,394.66666666666674,760.3333333333335,922.5555555555555,2633.8888888888887,2777.777777777778,1743.2222222222226,12133567,34641239,28549922,36533684,30109599,10546298,22927079,18895580,6618435,6275600,3347432,5520189,42029536,-963139,963139,2033821,-266174,1873000,2729666,1711000,3000000,4812940,6898960
24,BARKELY01.2011,20111025,-18.001776171675587,135.0406863322195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,24.0,24.0,0.03996622562408447,0.03996622562408447,0.03996622562408447,0.0416666679084301,0.0416666679084301,0.0416666679084301,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3282.524166666666,3279.82,1.026790243002729,722.8999999999855,3276.552,3276.5,1.6,2.5999999999994543,6.839999999999918,0.24999999999977265,205.1999999999976,3286.79,3283.67,0.6505622657226225,720.2999999999861,6.2558333333333325,3282.92,0.5814573065139202,750.7000000000003,1.9380000000000002,3278.14,0.2299277605779155,96.89999999999996,3.036666666666666,3279.5,91.1,9.34,3285.76,0.18813092688895688,653.8,99.71000000000002,3377.515,0.10248052686123094,11965.200000000004,88.07000000000002,3361.82,0.07671170659702509,4403.499999999999,35.083333333333336,3312.2,1052.5,108.02428571428571,3384.86,0.052641223912234435,7561.699999999995,101.88,3372.99,0.1836965056929722,12225.600000000002,81.578,3362.73,0.11618818799186055,4078.8999999999987,40.39000000000001,3316.25,1211.7000000000005,116.38142857142859,3390.89,0.12362236067540065,8146.700000000003,101.04531860351562,102.35384368896484,101.61272260877821,0.3793936697267044,101.70225524902344,101.33311462402344,101.70225524902344,101.84302520751952,102.16295928955076,102.31566680908202,101.95169830322266,103.7486801147461,102.73789893256293,0.5743483781902231,102.44869232177734,102.38483428955078,102.44869232177734,103.22071838378906,103.63342742919924,103.72562957763672,137.66403198242188,165.38681030273438,145.6273193359375,8.095529564045288,146.48851013183594,139.17138671875,146.48851013183594,147.3350372314453,158.56678466796876,164.02280517578126,105.11890411376952,109.17820739746094,106.91138627794054,1.1566558731935912,106.94146728515624,106.35558319091795,106.94146728515624,107.66877746582031,108.5752227783203,109.05761047363279,101.26146697998048,102.37390899658205,101.721438937717,0.4137652364013166,101.49151611328124,101.37353515625,101.49151611328124,102.11847686767578,102.2991226196289,102.35895172119145,3.0,18.0,9.666666666666666,5.291502622129181,8.0,6.0,8.0,15.0,17.6,17.92,3.0,18.0,11.555555555555555,4.5731368060570405,13.0,9.0,13.0,15.0,17.2,17.84,65.0,86.0,77.22222222222223,8.663817195385745,81.0,66.0,81.0,84.0,86.0,86.0,632.0,683.0,658.6666666666665,20.885933597094056,661.0,646.5,661.0,672.0,680.8,682.5600000000002,945.0,1028.0,983.6666666666667,34.120700787384514,978.0,961.5,978.0,1003.0,1023.0,1027.0,1446.0,1461.0,1453.333333333333,6.12825877028341,1453.0,1449.5,1453.0,1457.0,1460.2,1460.84,2349.0,2420.0,2393.6666666666665,31.752515210959626,2412.0,2380.5,2412.0,2416.0,2419.2000000000007,2419.84,2943.0,2978.0,2956.666666666666,15.2825245151302,2949.0,2946.0,2949.0,2963.5,2975.1,2977.42,1849.0,2003.0,1907.666666666667,68.00653563363517,1871.0,1860.0,1871.0,1937.0,1989.8,2000.36,658.6666666666665,983.6666666666667,1453.333333333333,2393.6666666666665,2956.666666666666,1907.666666666667,14774653,24334124,16470183,30057608,20344037,12352040,19393426,13126147,7969642,6452086,2525072,4176540,35983324,-1929392,1929392,1130233,-1052533,1410000,1404975,940000,1593941,2444098,2833306,2.0,8.0,4.571428571428571,2.060315014550852,4.0,3.0,4.0,6.0,7.6999999999999975,7.939999999999999,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.111111111111111,1.594744454934147,4.0,4.0,4.0,4.0,6.6,6.92,1.0,4.0,2.1111111111111107,0.7370277311900889,2.0,2.0,2.0,2.0,3.2,3.84,89.0,94.0,92.33333333333331,1.6329931618554518,93.0,92.0,93.0,93.0,94.0,94.0,42.967688118192044,622.0,589.0,622.0,641.0,656.1999999999998,659.24,1038.0,1152.0,1110.0,51.14684741017769,1140.0,1089.0,1140.0,1146.0,1150.8000000000004,1151.76,1647.0,1768.0,1697.0,51.58165048412727,1676.0,1661.5,1676.0,1722.0,1758.8,1766.16,2692.0,2875.0,2783.333333333333,74.70980896479092,2783.0,2737.5,2783.0,2829.0,2865.8,2873.16,3151.0,3209.0,3180.666666666666,23.69716344956829,3182.0,3166.5,3182.0,3195.5,3206.3,3208.46,1875.0,1896.0,1888.0,9.273618495495704,1893.0,1884.0,1893.0,1894.5,1895.7,1895.94,612.6666666666665,1110.0,1697.0,2783.333333333333,3180.666666666666,1888.0,15288288,25075075,16401493,28654655,18742880,11427545,17009009,11125516,6783234,5935863,2821882,4297457,38330907,-2091201,2091201,1916078,-665772,1673000,1549615,1086000,1718354,2424107,2806064
25,BARKELY02.2011,20111026,-18.056976375045714,135.25976004945392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3282.313333333333,3280.045,0.9867163608562779,697.5999999999844,3276.552,3276.5,1.6,2.599999999999909,5.8666666666665614,0.24999999999977265,175.9999999999968,3286.4285714285716,3283.65,0.5966700924974389,694.9999999999844,6.2925,3282.8,0.58495563501523,755.0999999999997,1.9680000000000004,3278.1,0.2345528455284553,98.4,3.08,3279.6,92.4,9.381428571428572,3285.74,0.2087928821597164,656.6999999999998,99.74333333333335,3377.49,0.10244070893069994,11969.200000000004,88.038,3361.77,0.07634884936050344,4401.9000000000015,35.05333333333333,3312.1,1051.6,108.10428571428572,3384.95,0.05273441555867256,7567.299999999997,102.28416666666668,3373.405,0.1821871528937626,12274.100000000008,82.074,3363.2,0.11354631186490236,4103.699999999999,40.93666666666668,3317.1000000000013,1228.1,116.72000000000004,3391.26,0.12312738666405565,8170.4,100.55928802490234,101.2013702392578,100.94421132405596,0.20542880589097184,100.99710845947266,100.81278228759766,100.99710845947266,101.10589599609376,101.17853393554688,101.19680297851562,101.65144348144531,105.40013122558594,102.91489834255644,1.0359432442680332,102.75504302978516,102.22655487060548,102.75504302978516,103.28372955322266,104.56976928710938,105.23405883789064,133.92033386230472,145.54942321777344,138.54410129123264,4.287752532120189,138.30899047851562,134.35049438476562,138.30899047851562,140.442626953125,145.28816833496094,145.4971722412109,104.33879852294922,108.81159210205078,106.17362467447916,1.1926274685406837,106.22747802734376,105.42328643798828,106.22747802734376,106.52668762207031,108.02512969970705,108.65429962158207,100.90938568115234,101.25057983398438,101.02368587917748,0.1057592062496072,101.02525329589844,100.93122100830078,101.02525329589844,101.05958557128906,101.19978637695313,101.24042114257813,10.0,13.0,11.333333333333336,1.0540925533894598,12.0,10.0,12.0,12.0,12.6,12.92,0.0,2.0,0.5555555555555556,0.6849348892187752,0.0,0.0,0.0,1.0,1.5999999999999996,1.92,85.0,89.0,86.66666666666669,1.3333333333333333,86.0,86.0,86.0,88.0,88.6,88.92,661.0,764.0,712.5555555555555,30.898080167296662,719.0,692.0,719.0,738.0,754.3999999999999,762.0799999999997,990.0,1074.0,1020.6666666666667,30.357133520073265,1008.0,995.0,1008.0,1031.0,1072.4,1073.68,1389.0,1505.0,1454.5555555555554,38.468200752515095,1448.0,1432.0,1448.0,1494.0,1503.4,1504.68,2085.0,2240.0,2152.444444444445,50.32805957164366,2139.0,2107.0,2139.0,2180.0,2231.6,2238.32,2901.0,3030.0,2970.0,42.476137091574394,2980.0,2926.0,2980.0,2997.0,3026.8,3029.36,1950.0,2090.0,2020.2222222222226,40.54292040617854,2008.0,2006.0,2008.0,2046.0,2079.2,2087.84,712.5555555555555,1020.6666666666667,1454.5555555555554,2152.444444444445,2970.0,2020.2222222222226,14251034,21088613,14797953,29098628,20418608,13798266,19793164,13888931,9385711,6802095,2077827,3568726,30075048,-1754244,1754244,316395,-1597032,1132000,1053549,698000,1216593,1935663,2165751,5.0,9.0,7.333333333333332,1.1547005383792517,8.0,7.0,8.0,8.0,8.6,8.92,1.0,1.0,1.0,2.0,2.0,2.0,10.0,16.0,13.222222222222221,1.6850834320114558,14.0,13.0,14.0,14.0,15.2,15.84,0.0,3.0,0.7777777777777778,1.0304020550550783,0.0,0.0,0.0,1.0,2.6,2.92,13.0,17.0,15.333333333333336,1.1547005383792517,16.0,15.0,16.0,16.0,16.6,16.92,80.0,85.0,82.44444444444444,1.5713484026367723,83.0,82.0,83.0,83.0,84.6,84.91999999999999,33.58571124749333,477.0,458.0,477.0,482.0,513.5999999999998,529.9200000000002,889.0,976.0,930.3333333333333,28.102985211143988,931.0,918.0,931.0,940.0,972.4,975.28,1351.0,1491.0,1407.666666666667,41.43267631552017,1398.0,1375.0,1398.0,1436.0,1473.4,1487.48,3001.0,3144.0,3073.1111111111113,43.96070074369315,3074.0,3045.0,3074.0,3102.0,3138.0,3142.8,2793.0,2876.0,2837.666666666666,30.804040139061126,2846.0,2805.0,2846.0,2859.0,2875.2,2875.84,1520.0,1674.0,1587.0,41.62798204199777,1587.0,1565.0,1587.0,1605.0,1649.6,1669.12,470.66666666666663,930.3333333333333,1407.666666666667,3073.1111111111113,2837.666666666666,1587.0,15130777,33032366,21831242,30501612,20158655,9233856,17058402,11273976,5164148,5592623,3570477,5353485,49990878,-2041078,2041078,3188841,399323,2143000,2429125,1666000,2636076,3718750,4778632
